PRIMARY_SAMPLE_UNIT,YEAR,latitude,longitude,REGION,total_algae_cover,total_coral_cover
6140.0,2017.0,18.36834,-64.79821,STTSTJ,6.8,2.1666666666666665
6141.0,2017.0,18.3694,-64.68846,STTSTJ,3.75,1.0
6142.0,2017.0,18.37205,-64.68652,STTSTJ,2.25,0.0
6143.0,2017.0,18.30311,-64.71059,STTSTJ,6.625,1.3333333333333333
6144.0,2017.0,18.31429,-64.73415,STTSTJ,11.428571428571429,2.0
6146.0,2017.0,18.35582,-64.78759,STTSTJ,8.166666666666666,2.0
6147.0,2017.0,18.35997,-64.78625,STTSTJ,6.0,1.0
6148.0,2017.0,18.36967,-64.76204,STTSTJ,9.428571428571429,1.6666666666666667
6149.0,2017.0,18.2747,-64.88575,STTSTJ,4.875,1.6
6150.0,2017.0,18.30158,-65.01209,STTSTJ,5.333333333333333,1.25
6151.0,2017.0,18.30405,-64.82109,STTSTJ,10.25,1.0
6152.0,2017.0,18.30762,-65.01057,STTSTJ,8.333333333333334,2.0
6153.0,2017.0,18.32225,-64.81996,STTSTJ,8.0,3.0
6156.0,2017.0,18.36261,-64.87663,STTSTJ,14.2,1.6
6159.0,2017.0,18.39353,-64.91331,STTSTJ,9.857142857142858,1.6
6160.0,2017.0,18.39751,-64.89677,STTSTJ,9.0,2.5
6161.0,2017.0,18.30856,-64.85671,STTSTJ,9.25,2.0
6162.0,2017.0,18.30995,-64.84431,STTSTJ,4.166666666666667,1.0
6163.0,2017.0,18.32151,-64.83234,STTSTJ,0.0,0.0
6164.0,2017.0,18.28398,-64.81492,STTSTJ,0.0,0.0
6165.0,2017.0,18.29037,-64.80698,STTSTJ,2.6666666666666665,0.0
6167.0,2017.0,18.29947,-64.69217,STTSTJ,13.666666666666666,1.3333333333333333
6168.0,2017.0,18.31066,-64.65932,STTSTJ,12.4,0.0
6169.0,2017.0,18.31504,-64.69862,STTSTJ,8.0,1.6
6170.0,2017.0,18.31519,-64.68393,STTSTJ,0.5,0.0
6171.0,2017.0,18.33285,-64.66449,STTSTJ,6.666666666666667,1.2
6173.0,2017.0,18.33465,-64.69319,STTSTJ,8.875,4.0
6175.0,2017.0,18.30808,-64.71913,STTSTJ,14.0,2.1666666666666665
6176.0,2017.0,18.36346,-64.69557,STTSTJ,2.0,1.0
6177.0,2017.0,18.36386,-64.8947,STTSTJ,8.857142857142858,1.6666666666666667
6181.0,2017.0,18.2991,-64.83288,STTSTJ,7.285714285714286,2.3333333333333335
6182.0,2017.0,18.30662,-64.82552,STTSTJ,8.857142857142858,1.0
6183.0,2017.0,18.31693,-64.69948,STTSTJ,17.75,2.5
6184.0,2017.0,18.33744,-64.66275,STTSTJ,9.6,1.2
6185.0,2017.0,18.33502,-64.68897,STTSTJ,9.0,2.0
6186.0,2017.0,18.33591,-64.68895,STTSTJ,10.833333333333334,2.111111111111111
6187.0,2017.0,18.34187,-64.68916,STTSTJ,13.5,1.1428571428571428
6188.0,2017.0,18.34453,-64.68193,STTSTJ,9.6,5.666666666666667
6189.0,2017.0,18.31608,-64.737,STTSTJ,5.888888888888889,2.0
6190.0,2017.0,18.36075,-64.69011,STTSTJ,14.5,3.0
6191.0,2017.0,18.36418,-64.73107,STTSTJ,12.6,1.75
6192.0,2017.0,18.2988,-64.81875,STTSTJ,5.333333333333333,14.5
6193.0,2017.0,18.32857,-64.97172,STTSTJ,15.0,2.4
6194.0,2017.0,18.33628,-64.84513,STTSTJ,20.75,2.3333333333333335
6195.0,2017.0,18.37158,-64.92872,STTSTJ,4.2,2.6
6196.0,2017.0,18.30335,-64.87498,STTSTJ,11.166666666666666,1.0
6197.0,2017.0,18.30781,-64.84619,STTSTJ,9.0,1.4
6198.0,2017.0,18.32356,-64.83356,STTSTJ,20.25,2.6666666666666665
6199.0,2017.0,18.23106,-64.85307,STTSTJ,13.666666666666666,1.2
6200.0,2017.0,18.23283,-64.85319,STTSTJ,20.0,0.0
6201.0,2017.0,18.37305,-64.74329,STTSTJ,7.428571428571429,1.0
6202.0,2017.0,18.37295,-64.74273,STTSTJ,9.8,1.0
6203.0,2017.0,18.32831,-64.95474,STTSTJ,4.5,0.0
6205.0,2017.0,18.33797,-64.70934,STTSTJ,28.0,3.0
6206.0,2017.0,18.34711,-64.66856,STTSTJ,15.666666666666666,1.0
6207.0,2017.0,18.35081,-64.69487,STTSTJ,9.666666666666666,0.0
6208.0,2017.0,18.35139,-64.69294,STTSTJ,10.5,1.0
6209.0,2017.0,18.34931,-64.67914,STTSTJ,5.25,1.0
6210.0,2017.0,18.36259,-64.69386,STTSTJ,5.166666666666667,0.0
6212.0,2017.0,18.34307,-64.98274,STTSTJ,4.75,2.4285714285714284
6213.0,2017.0,18.30113,-64.83047,STTSTJ,4.4,1.0
6214.0,2017.0,18.32106,-64.84169,STTSTJ,13.333333333333334,0.0
6215.0,2017.0,18.35575,-64.83791,STTSTJ,5.8,1.5
6216.0,2017.0,18.36309,-64.79739,STTSTJ,4.0,0.0
6217.0,2017.0,18.34159,-64.68487,STTSTJ,13.0,2.2
6218.0,2017.0,18.34524,-64.68397,STTSTJ,4.75,2.0
6219.0,2017.0,18.32096,-64.74699,STTSTJ,21.75,1.0
6222.0,2017.0,18.35617,-64.76306,STTSTJ,12.75,1.0
6223.0,2017.0,18.35781,-64.76592,STTSTJ,11.833333333333334,1.0
6225.0,2017.0,18.36146,-64.77109,STTSTJ,13.5,2.0
6226.0,2017.0,18.36857,-64.75553,STTSTJ,11.0,1.25
6227.0,2017.0,18.27585,-64.89687,STTSTJ,10.333333333333334,1.0
6228.0,2017.0,18.32472,-64.96563,STTSTJ,22.333333333333332,3.25
6229.0,2017.0,18.32765,-64.97366,STTSTJ,6.0,1.6666666666666667
6231.0,2017.0,18.33492,-64.97612,STTSTJ,4.666666666666667,1.0
6232.0,2017.0,18.35669,-64.85403,STTSTJ,10.75,1.3333333333333333
6233.0,2017.0,18.36574,-65.009,STTSTJ,4.4,2.0
6234.0,2017.0,18.3797,-64.96581,STTSTJ,17.6,2.6666666666666665
6235.0,2017.0,18.40427,-64.90728,STTSTJ,9.285714285714286,0.0
6236.0,2017.0,18.30152,-64.87688,STTSTJ,22.25,1.6666666666666667
6237.0,2017.0,18.30439,-64.82691,STTSTJ,0.875,0.0
6238.0,2017.0,18.34555,-64.67998,STTSTJ,9.0,0.0
6239.0,2017.0,18.34807,-64.67771,STTSTJ,3.6666666666666665,0.0
6240.0,2017.0,18.33822,-64.69098,STTSTJ,7.25,2.3333333333333335
6241.0,2017.0,18.35338,-64.69506,STTSTJ,5.0,1.25
6242.0,2017.0,18.31369,-64.75665,STTSTJ,5.0,2.0
6243.0,2017.0,18.31436,-64.75747,STTSTJ,18.25,1.75
6244.0,2017.0,18.34812,-64.78169,STTSTJ,9.0,1.0
6246.0,2017.0,18.36419,-64.93657,STTSTJ,11.5,2.25
6248.0,2017.0,18.31701,-64.83503,STTSTJ,7.5,1.0
6256.0,2017.0,18.29946,-64.70415,STTSTJ,5.0,4.4
6258.0,2017.0,18.31561,-64.72647,STTSTJ,9.666666666666666,1.3333333333333333
6259.0,2017.0,18.31029,-64.96022,STTSTJ,10.285714285714286,2.75
6264.0,2017.0,18.30391,-64.84787,STTSTJ,12.0,4.0
6278.0,2017.0,18.3378,-64.79792,STTSTJ,8.666666666666666,1.25
6279.0,2017.0,18.36311,-64.77542,STTSTJ,8.833333333333334,5.0
6281.0,2017.0,18.30526,-64.95754,STTSTJ,1.6666666666666667,1.0
6302.0,2017.0,18.36782,-64.7054,STTSTJ,0.7142857142857143,1.0
6303.0,2017.0,18.36855,-64.71772,STTSTJ,1.1666666666666667,0.5
6331.0,2017.0,18.36437,-64.77161,STTSTJ,10.833333333333334,3.1666666666666665
6352.0,2017.0,18.34387,-64.79642,STTSTJ,13.0,2.75
6356.0,2017.0,18.31254,-65.00014,STTSTJ,2.1666666666666665,0.0
6360.0,2017.0,18.37458,-64.98754,STTSTJ,14.4,1.6666666666666667
6372.0,2017.0,18.35464,-64.66892,STTSTJ,0.375,0.0
6379.0,2017.0,18.30566,-65.00642,STTSTJ,0.0,0.0
6391.0,2017.0,18.36065,-64.75308,STTSTJ,8.2,4.6
6392.0,2017.0,18.36098,-64.76263,STTSTJ,11.5,1.0
6403.0,2017.0,18.37338,-64.74074,STTSTJ,5.8,1.0
6404.0,2017.0,18.37392,-64.74235,STTSTJ,1.0,0.0
6411.0,2017.0,18.36017,-64.80592,STTSTJ,6.5,1.0
6423.0,2017.0,18.31389,-64.859,STTSTJ,13.4,2.142857142857143
6426.0,2017.0,18.36555,-64.79974,STTSTJ,7.571428571428571,1.8
6430.0,2017.0,18.356,-64.76293,STTSTJ,8.428571428571429,1.0
6431.0,2017.0,18.35643,-64.75731,STTSTJ,10.333333333333334,1.75
6432.0,2017.0,18.36538,-64.77442,STTSTJ,10.2,1.0
6433.0,2017.0,18.36728,-64.72093,STTSTJ,3.142857142857143,1.0
6435.0,2017.0,18.3194,-64.98784,STTSTJ,2.6666666666666665,1.0
6900.0,2017.0,18.32837,-64.80996,STTSTJ,0.0,0.0
6901.0,2017.0,18.34762,-64.78175,STTSTJ,5.571428571428571,2.0
8767.0,2013.0,18.30996,-64.85375,STTSTJ,9.375,2.0
8768.0,2013.0,18.32323,-64.83592,STTSTJ,0.0,0.0
8769.0,2013.0,18.31115,-64.96112,STTSTJ,14.25,3.2
8770.0,2013.0,18.3126,-64.95121,STTSTJ,9.6,1.6666666666666667
8771.0,2013.0,18.33487,-64.84692,STTSTJ,37.0,1.3333333333333333
8772.0,2013.0,18.35381,-64.85091,STTSTJ,13.0,1.3333333333333333
8773.0,2013.0,18.38051,-64.93636,STTSTJ,7.5,3.0
8774.0,2013.0,18.4003,-64.90062,STTSTJ,11.428571428571429,1.0
8775.0,2013.0,18.3174,-64.8316,STTSTJ,2.6666666666666665,1.0
8776.0,2013.0,18.30795,-64.82772,STTSTJ,28.5,1.0
8777.0,2013.0,18.31413,-64.84339,STTSTJ,4.4,1.3333333333333333
8778.0,2013.0,18.3143,-64.82495,STTSTJ,14.0,1.25
8779.0,2013.0,18.3154,-64.85239,STTSTJ,22.0,1.0
8780.0,2013.0,18.31916,-64.83682,STTSTJ,7.285714285714286,3.3333333333333335
8781.0,2013.0,18.35835,-64.84812,STTSTJ,19.75,1.5
8782.0,2013.0,18.36054,-65.03217,STTSTJ,16.666666666666668,7.4
8783.0,2013.0,18.36205,-65.01799,STTSTJ,13.0,2.25
8784.0,2013.0,18.36333,-64.89311,STTSTJ,19.75,1.0
8785.0,2013.0,18.36397,-65.00713,STTSTJ,15.4,1.5
8786.0,2013.0,18.36716,-65.00386,STTSTJ,13.5,4.0
8787.0,2013.0,18.37186,-64.9864,STTSTJ,15.0,3.0
8788.0,2013.0,18.37273,-64.98973,STTSTJ,11.142857142857142,1.875
8789.0,2013.0,18.3783,-65.06075,STTSTJ,2.5,5.333333333333333
8790.0,2013.0,18.30807,-64.86224,STTSTJ,7.4,1.0
8791.0,2013.0,18.31323,-64.84244,STTSTJ,5.142857142857143,2.0
8792.0,2013.0,18.31743,-64.82829,STTSTJ,0.6666666666666666,0.0
8793.0,2013.0,18.32003,-64.84061,STTSTJ,14.666666666666666,1.0
8794.0,2013.0,18.31479,-64.91387,STTSTJ,7.5,1.5
8795.0,2013.0,18.33304,-64.94009,STTSTJ,0.6,1.0
8796.0,2013.0,18.36487,-65.00761,STTSTJ,22.0,1.125
8797.0,2013.0,18.36522,-65.01708,STTSTJ,13.166666666666666,1.6666666666666667
8798.0,2013.0,18.37444,-64.95569,STTSTJ,13.2,1.8
8799.0,2013.0,18.37836,-64.96992,STTSTJ,9.5,3.0
8800.0,2013.0,18.38057,-64.97421,STTSTJ,13.833333333333334,1.3333333333333333
8801.0,2013.0,18.38902,-64.8986,STTSTJ,13.6,2.0
8802.0,2013.0,18.39232,-64.97387,STTSTJ,15.0,1.6666666666666667
8803.0,2013.0,18.40518,-64.90871,STTSTJ,13.833333333333334,2.0
8804.0,2013.0,18.32625,-64.94143,STTSTJ,0.6666666666666666,1.0
8805.0,2013.0,18.36207,-64.92905,STTSTJ,0.0,0.0
8806.0,2013.0,18.36876,-64.93717,STTSTJ,0.0,0.0
8807.0,2013.0,18.30459,-64.84897,STTSTJ,0.0,0.0
8808.0,2013.0,18.30504,-64.84897,STTSTJ,0.75,0.0
8809.0,2013.0,18.31311,-64.98999,STTSTJ,0.0,0.0
8811.0,2013.0,18.31724,-64.93944,STTSTJ,10.166666666666666,3.6666666666666665
8812.0,2013.0,18.3195,-64.93899,STTSTJ,8.0,2.0
8813.0,2013.0,18.36904,-65.03983,STTSTJ,9.285714285714286,2.2
8814.0,2013.0,18.37662,-64.96375,STTSTJ,8.0,1.5
8815.0,2013.0,18.38053,-64.97846,STTSTJ,12.166666666666666,2.0
8816.0,2013.0,18.31695,-64.83207,STTSTJ,0.0,0.0
8817.0,2013.0,18.29162,-64.88145,STTSTJ,8.25,1.0
8818.0,2013.0,18.30177,-64.99412,STTSTJ,8.2,1.0
8819.0,2013.0,18.3073,-64.89487,STTSTJ,1.3333333333333333,1.0
8820.0,2013.0,18.30703,-64.96628,STTSTJ,8.2,1.625
8821.0,2013.0,18.34548,-65.00408,STTSTJ,7.4,2.0
8822.0,2013.0,18.35051,-65.04056,STTSTJ,13.0,2.2222222222222223
8823.0,2013.0,18.37408,-64.99069,STTSTJ,13.0,2.5
8824.0,2013.0,18.30289,-64.83713,STTSTJ,3.0,1.0
8825.0,2013.0,18.3106,-64.83484,STTSTJ,0.0,1.0
8826.0,2013.0,18.27758,-64.88509,STTSTJ,15.8,1.5
8827.0,2013.0,18.29657,-64.8834,STTSTJ,12.4,1.2
8828.0,2013.0,18.30032,-65.00356,STTSTJ,10.857142857142858,0.0
8829.0,2013.0,18.31433,-65.00278,STTSTJ,1.2,0.0
8830.0,2013.0,18.31949,-64.98392,STTSTJ,0.0,0.0
8831.0,2013.0,18.33942,-64.84366,STTSTJ,9.0,1.0
8832.0,2013.0,18.36753,-64.87944,STTSTJ,12.5,0.0
8833.0,2013.0,18.37641,-64.98409,STTSTJ,9.142857142857142,2.142857142857143
8834.0,2013.0,18.37733,-64.98221,STTSTJ,10.0,2.9
8835.0,2013.0,18.38315,-64.89901,STTSTJ,9.0,1.6666666666666667
8836.0,2013.0,18.38369,-64.89002,STTSTJ,19.5,1.0
8837.0,2013.0,18.3916,-64.91187,STTSTJ,11.5,1.75
8838.0,2013.0,18.406,-64.91724,STTSTJ,7.571428571428571,2.5
8839.0,2013.0,18.4065,-64.91251,STTSTJ,10.6,2.75
8840.0,2013.0,18.31005,-64.84429,STTSTJ,1.3333333333333333,0.0
8841.0,2013.0,18.36375,-65.02795,STTSTJ,10.0,2.7142857142857144
8843.0,2013.0,18.36951,-64.99537,STTSTJ,13.5,2.4
8844.0,2013.0,18.31518,-64.73131,STTSTJ,15.5,4.833333333333333
8845.0,2013.0,18.31705,-64.72376,STTSTJ,6.222222222222222,1.6666666666666667
8846.0,2013.0,18.35772,-64.77194,STTSTJ,10.5,5.0
8848.0,2013.0,18.36368,-64.76207,STTSTJ,15.25,2.5
8849.0,2013.0,18.37426,-64.74136,STTSTJ,9.666666666666666,1.0
8850.0,2013.0,18.3459,-64.68099,STTSTJ,9.5,6.5
8851.0,2013.0,18.35295,-64.69999,STTSTJ,3.75,0.0
8852.0,2013.0,18.34737,-64.66682,STTSTJ,20.666666666666668,2.2
8853.0,2013.0,18.35806,-64.83156,STTSTJ,31.0,0.0
8854.0,2013.0,18.36382,-64.79566,STTSTJ,5.6,2.75
8855.0,2013.0,18.34907,-64.67913,STTSTJ,10.4,4.0
8856.0,2013.0,18.34995,-64.78133,STTSTJ,10.0,1.4
8857.0,2013.0,18.36486,-64.73228,STTSTJ,6.0,1.3333333333333333
8858.0,2013.0,18.35028,-64.6957,STTSTJ,24.333333333333332,2.0
8859.0,2013.0,18.33883,-64.66295,STTSTJ,7.75,1.0
8860.0,2013.0,18.34691,-64.66824,STTSTJ,6.166666666666667,1.0
8861.0,2013.0,18.30862,-64.70665,STTSTJ,1.0,0.0
8862.0,2013.0,18.31658,-64.72565,STTSTJ,12.6,1.0
8863.0,2013.0,18.36774,-64.71385,STTSTJ,5.75,1.0
8864.0,2013.0,18.33902,-64.69181,STTSTJ,17.5,3.0
8865.0,2013.0,18.34036,-64.69324,STTSTJ,7.0,1.2
8866.0,2013.0,18.3458,-64.6914,STTSTJ,3.6,1.0
8867.0,2013.0,18.31603,-64.78619,STTSTJ,13.333333333333334,1.0
8868.0,2013.0,18.33973,-64.66248,STTSTJ,24.666666666666668,1.0
8869.0,2013.0,18.34336,-64.66063,STTSTJ,9.5,1.4
8870.0,2013.0,18.3582,-64.76864,STTSTJ,12.2,1.0
8871.0,2013.0,18.35832,-64.75539,STTSTJ,14.0,0.0
8872.0,2013.0,18.35952,-64.77244,STTSTJ,0.4,0.0
8873.0,2013.0,18.35997,-64.77244,STTSTJ,0.2857142857142857,0.0
8874.0,2013.0,18.36086,-64.77435,STTSTJ,17.0,0.0
8875.0,2013.0,18.36131,-64.77387,STTSTJ,41.0,0.0
8876.0,2013.0,18.36369,-64.7616,STTSTJ,23.666666666666668,1.0
8877.0,2013.0,18.36403,-64.7739,STTSTJ,15.2,1.0
8878.0,2013.0,18.36866,-64.76118,STTSTJ,29.333333333333332,1.0
8879.0,2013.0,18.33541,-64.69177,STTSTJ,9.857142857142858,2.0
8880.0,2013.0,18.33858,-64.69038,STTSTJ,2.25,1.3333333333333333
8881.0,2013.0,18.34403,-64.68713,STTSTJ,4.25,1.0
8882.0,2013.0,18.33216,-64.80054,STTSTJ,44.0,1.0
8883.0,2013.0,18.33748,-64.66152,STTSTJ,8.857142857142858,1.25
8884.0,2013.0,18.34093,-64.68095,STTSTJ,10.6,2.8333333333333335
8885.0,2013.0,18.34291,-64.66015,STTSTJ,8.4,0.0
8886.0,2013.0,18.34857,-64.78415,STTSTJ,1.5,0.0
8887.0,2013.0,18.36486,-64.73275,STTSTJ,18.75,3.0
8888.0,2013.0,18.34544,-64.68147,STTSTJ,0.0,1.0
8889.0,2013.0,18.34894,-64.6938,STTSTJ,0.5,0.0
8894.0,2013.0,18.35044,-64.67773,STTSTJ,6.125,3.25
8895.0,2013.0,18.36168,-64.78334,STTSTJ,15.333333333333334,1.25
8896.0,2013.0,18.36272,-64.76821,STTSTJ,0.0,0.0
8897.0,2013.0,18.36395,-64.78147,STTSTJ,13.0,1.2
8899.0,2013.0,18.34362,-64.6824,STTSTJ,0.0,0.0
8900.0,2013.0,18.35269,-64.6787,STTSTJ,10.833333333333334,2.2
8901.0,2013.0,18.34819,-64.67676,STTSTJ,5.2,1.5
8902.0,2013.0,18.35,-64.67631,STTSTJ,0.0,0.0
8903.0,2013.0,18.35045,-64.67678,STTSTJ,12.75,1.6666666666666667
8904.0,2013.0,18.36685,-64.80989,STTSTJ,9.833333333333334,2.2222222222222223
8905.0,2013.0,18.35714,-64.78613,STTSTJ,10.5,1.0
8906.0,2013.0,18.36463,-64.75782,STTSTJ,16.0,2.5
8907.0,2013.0,18.36629,-64.77298,STTSTJ,6.714285714285714,4.5
8908.0,2013.0,18.36764,-64.77394,STTSTJ,0.0,0.0
8909.0,2013.0,18.35119,-64.69476,STTSTJ,30.0,0.0
8911.0,2013.0,18.36071,-64.83727,STTSTJ,14.0,5.333333333333333
8912.0,2013.0,18.31604,-64.68544,STTSTJ,10.5,1.5
8913.0,2013.0,18.36923,-64.79666,STTSTJ,10.0,1.0
8914.0,2013.0,18.34668,-64.79312,STTSTJ,9.75,2.1666666666666665
8915.0,2013.0,18.34669,-64.7917,STTSTJ,10.75,4.0
8916.0,2013.0,18.34805,-64.79172,STTSTJ,3.0,1.0
8917.0,2013.0,18.35571,-64.79416,STTSTJ,3.6666666666666665,3.0
8918.0,2013.0,18.35807,-64.68395,STTSTJ,21.5,0.0
8919.0,2013.0,18.3648,-64.68922,STTSTJ,9.0,2.5
8920.0,2013.0,18.37472,-64.74136,STTSTJ,7.75,1.0
8921.0,2013.0,18.36664,-64.68546,STTSTJ,0.2727272727272727,0.0
8922.0,2013.0,18.37116,-64.68456,STTSTJ,2.8,1.5
8923.0,2013.0,18.32327,-64.68504,STTSTJ,9.125,2.3333333333333335
8924.0,2013.0,18.34057,-64.8186,STTSTJ,22.0,1.5
8925.0,2013.0,18.34418,-64.81911,STTSTJ,0.5,1.0
8926.0,2013.0,18.34509,-64.81818,STTSTJ,0.09090909090909091,0.0
8927.0,2013.0,18.34903,-64.83146,STTSTJ,25.333333333333332,1.0
8928.0,2013.0,18.36115,-64.79137,STTSTJ,1.0,0.0
8929.0,2013.0,18.3646,-64.65989,STTSTJ,3.2,1.0
8930.0,2013.0,18.36366,-64.81316,STTSTJ,9.142857142857142,1.8571428571428572
8931.0,2013.0,18.36366,-64.81269,STTSTJ,12.75,2.3333333333333335
8932.0,2013.0,18.3549,-64.68487,STTSTJ,1.3333333333333333,1.0
8933.0,2013.0,18.35535,-64.68488,STTSTJ,3.3333333333333335,0.0
8934.0,2013.0,18.33722,-64.69085,STTSTJ,4.25,1.0
8935.0,2013.0,18.3381,-64.6937,STTSTJ,0.0,0.0
8936.0,2013.0,18.32807,-64.65244,STTSTJ,9.2,1.0
8937.0,2013.0,18.35971,-64.80083,STTSTJ,5.5,0.0
8938.0,2013.0,18.2577,-65.10282,STTSTJ,19.666666666666668,5.333333333333333
8939.0,2013.0,18.25923,-65.0863,STTSTJ,9.166666666666666,5.2
8940.0,2013.0,18.26136,-65.09861,STTSTJ,31.0,4.375
8941.0,2013.0,18.2681,-65.10153,STTSTJ,9.8,6.8
8942.0,2013.0,18.28415,-65.12016,STTSTJ,23.0,2.4
8943.0,2013.0,18.28588,-65.12775,STTSTJ,10.2,2.3333333333333335
8944.0,2013.0,18.27098,-64.72283,STTSTJ,16.2,1.0
8945.0,2013.0,18.27146,-64.72,STTSTJ,15.5,1.6666666666666667
8947.0,2013.0,18.27584,-64.96782,STTSTJ,12.0,1.4285714285714286
8948.0,2013.0,18.28229,-64.95654,STTSTJ,3.3333333333333335,0.0
8949.0,2013.0,18.30285,-64.74585,STTSTJ,10.0,1.5714285714285714
8950.0,2013.0,18.30431,-64.73404,STTSTJ,5.0,0.0
8951.0,2013.0,18.30702,-64.73454,STTSTJ,14.0,8.666666666666666
8952.0,2013.0,18.27609,-64.7574,STTSTJ,13.166666666666666,1.5
8953.0,2013.0,18.28345,-64.69316,STTSTJ,0.0,0.0
8954.0,2013.0,18.28904,-64.67383,STTSTJ,3.0,1.0
8955.0,2013.0,18.302,-64.68909,STTSTJ,12.0,1.0
8956.0,2013.0,18.30333,-64.69241,STTSTJ,9.0,2.6666666666666665
8957.0,2013.0,18.30426,-64.68911,STTSTJ,8.333333333333334,1.3333333333333333
8958.0,2013.0,18.30649,-64.69244,STTSTJ,14.0,1.0
8959.0,2013.0,18.27609,-64.85245,STTSTJ,0.6666666666666666,0.0
8960.0,2013.0,18.28081,-64.83169,STTSTJ,7.714285714285714,1.0
8961.0,2013.0,18.30477,-64.78275,STTSTJ,16.6,1.0
8962.0,2013.0,18.30375,-64.6962,STTSTJ,0.0,0.0
8963.0,2013.0,18.30557,-64.69385,STTSTJ,0.0,0.0
8964.0,2013.0,18.27748,-64.70398,STTSTJ,19.2,0.0
8965.0,2013.0,18.28249,-64.69883,STTSTJ,5.5,0.0
8966.0,2013.0,18.23725,-64.85204,STTSTJ,12.833333333333334,2.2857142857142856
8967.0,2013.0,18.24699,-64.82566,STTSTJ,13.5,1.0
8968.0,2013.0,18.24701,-64.8233,STTSTJ,9.5,9.0
8969.0,2013.0,18.26231,-64.87641,STTSTJ,8.333333333333334,2.75
8970.0,2013.0,18.26443,-64.79653,STTSTJ,26.333333333333332,1.5
8971.0,2013.0,18.28876,-64.80387,STTSTJ,17.25,1.8
8972.0,2013.0,18.28923,-64.80151,STTSTJ,0.0,0.0
8973.0,2013.0,18.29788,-64.79451,STTSTJ,21.25,1.0
8974.0,2013.0,18.32095,-64.83826,STTSTJ,3.6,1.0
8975.0,2013.0,18.3021,-64.87211,STTSTJ,4.428571428571429,2.3333333333333335
8976.0,2013.0,18.30986,-64.99799,STTSTJ,0.0,0.0
8977.0,2013.0,18.37069,-64.96889,STTSTJ,13.333333333333334,1.75
8978.0,2013.0,18.30208,-64.82813,STTSTJ,3.5,2.0
8979.0,2013.0,18.31508,-64.8382,STTSTJ,14.25,0.0
8980.0,2013.0,18.30846,-65.00271,STTSTJ,11.0,6.0
8981.0,2013.0,18.30942,-64.95306,STTSTJ,10.0,1.0
8983.0,2013.0,18.30708,-64.82487,STTSTJ,0.0,0.0
8984.0,2013.0,18.31605,-64.83112,STTSTJ,2.8,2.3333333333333335
8985.0,2013.0,18.31946,-64.94324,STTSTJ,11.857142857142858,1.0
8986.0,2013.0,18.3251,-64.96554,STTSTJ,7.333333333333333,1.3333333333333333
8987.0,2013.0,18.34329,-65.0821,STTSTJ,10.25,1.0
8988.0,2013.0,18.30756,-65.00223,STTSTJ,16.8,0.0
8989.0,2013.0,18.36252,-64.92859,STTSTJ,1.0,1.0
8990.0,2013.0,18.30885,-65.00791,STTSTJ,4.0,1.0
8991.0,2013.0,18.34645,-64.99841,STTSTJ,2.857142857142857,2.0
8992.0,2013.0,18.30541,-64.85702,STTSTJ,0.0,0.0
8993.0,2013.0,18.32792,-64.95516,STTSTJ,4.857142857142857,1.5
8994.0,2013.0,18.34352,-65.01825,STTSTJ,9.0,2.5714285714285716
8995.0,2013.0,18.29977,-64.83283,STTSTJ,21.333333333333332,2.0
8996.0,2013.0,18.30732,-64.84663,STTSTJ,3.625,1.75
8997.0,2013.0,18.30978,-65.00603,STTSTJ,0.0,1.0
8998.0,2013.0,18.3172,-64.9872,STTSTJ,1.6666666666666667,1.0
8999.0,2013.0,18.31949,-64.98439,STTSTJ,1.6666666666666667,0.0
9000.0,2013.0,18.33717,-64.84269,STTSTJ,9.666666666666666,0.0
9001.0,2013.0,18.36459,-65.03363,STTSTJ,8.5,1.0
9002.0,2013.0,18.38058,-65.05842,STTSTJ,0.0,0.0
9003.0,2013.0,18.38995,-64.89577,STTSTJ,17.5,2.0
9004.0,2013.0,18.29887,-64.83282,STTSTJ,0.0,0.0
9005.0,2013.0,18.36144,-65.03265,STTSTJ,0.0,0.0
9006.0,2013.0,18.34308,-64.69279,STTSTJ,21.0,2.6666666666666665
9007.0,2013.0,18.34759,-64.69379,STTSTJ,10.666666666666666,1.1428571428571428
9008.0,2013.0,18.32717,-64.65291,STTSTJ,10.333333333333334,2.5
9009.0,2013.0,18.30368,-64.70377,STTSTJ,13.666666666666666,1.0
9010.0,2013.0,18.33714,-64.79917,STTSTJ,10.0,2.2222222222222223
9011.0,2013.0,18.34542,-64.68336,STTSTJ,6.333333333333333,2.25
9012.0,2013.0,18.31644,-64.69112,STTSTJ,12.8,3.2857142857142856
9013.0,2013.0,18.31962,-64.78811,STTSTJ,6.454545454545454,0.0
9014.0,2013.0,18.31868,-64.74364,STTSTJ,11.4,1.4
9015.0,2013.0,18.32973,-64.66949,STTSTJ,14.6,1.25
9016.0,2013.0,18.33596,-64.6809,STTSTJ,9.8,1.0
9017.0,2013.0,18.34361,-64.68429,STTSTJ,4.333333333333333,1.1428571428571428
9018.0,2013.0,18.35075,-64.69382,STTSTJ,11.75,1.5
9019.0,2013.0,18.3433,-64.81626,STTSTJ,41.5,1.25
9020.0,2013.0,18.36272,-64.76868,STTSTJ,0.0,0.0
9021.0,2013.0,18.33355,-64.69791,STTSTJ,9.0,2.5
9022.0,2013.0,18.35115,-64.64793,STTSTJ,10.333333333333334,3.0
9023.0,2013.0,18.35722,-64.77715,STTSTJ,19.666666666666668,2.2
